ID;Date;Nom;Prénom;Type;Montant FC;Description;Annulé
1071;2025-05-07;Mukendi13;Jean137;ordinaire;72765.0;;Non
426;2025-05-06;Mukendi31;Jean31;ordinaire;68908.0;;Non
812;2025-05-06;Mukendi48;Jean48;urgence;65517.0;;Non
178;2025-05-06;Mukendi13;Jean132;solidarite;86394.0;;Non
1093;2025-05-05;Mukendi57;Jean57;urgence;78280.0;;Non
41;2025-05-05;Mukendi13;Jean137;urgence;28938.0;;Non
1171;2025-05-03;Mukendi7;Jean7;ordinaire;64172.0;;Non
736;2025-05-03;Mukendi39;Jean39;ordinaire;37368.0;;Non
389;2025-05-02;Mukendi10;Jean101;solidarite;72176.0;;Non
303;2025-05-02;Mukendi12;Jean124;urgence;70066.0;;Non
252;2025-05-02;Mukendi12;Jean125;solidarite;81694.0;;Non
1179;2025-04-28;Mukendi51;Jean51;urgence;31783.0;;Non
770;2025-04-28;Mukendi71;Jean71;ordinaire;13193.0;;Non
444;2025-04-28;Mukendi98;Jean98;solidarite;81658.0;;Non
558;2025-04-28;Mukendi14;Jean143;solidarite;29444.0;;Non
864;2025-04-27;Mukendi20;Jean20;solidarite;90538.0;;Non
881;2025-04-27;Mukendi22;Jean22;solidarite;25633.0;;Non
685;2025-04-27;Mukendi42;Jean42;ordinaire;81760.0;;Non
1180;2025-04-27;Mukendi67;Jean67;ordinaire;28102.0;;Non
1121;2025-04-27;Mukendi12;Jean120;ordinaire;64133.0;;Non
96;2025-04-27;Mukendi12;Jean121;solidarite;59991.0;;Non
501;2025-04-26;Mukendi12;Jean129;solidarite;62344.0;;Non
318;2025-04-25;Mukendi29;Jean29;urgence;70547.0;;Non
542;2025-04-25;Mukendi11;Jean112;urgence;31715.0;;Non
493;2025-04-25;Mukendi12;Jean121;urgence;63580.0;;Non
1186;2025-04-25;Mukendi13;Jean130;solidarite;37735.0;;Non
619;2025-04-24;Mukendi19;Jean19;solidarite;48333.0;;Non
917;2025-04-24;Mukendi22;Jean22;solidarite;30131.0;;Non
939;2025-04-24;Mukendi10;Jean103;ordinaire;3506.0;;Non
1083;2025-04-23;Mukendi1;Jean1;ordinaire;42053.0;;Non
1138;2025-04-23;Mukendi1;Jean1;urgence;50155.0;;Non
560;2025-04-23;Mukendi30;Jean30;solidarite;98894.0;;Non
586;2025-04-23;Mukendi10;Jean103;urgence;61161.0;;Non
139;2025-04-23;Mukendi10;Jean104;urgence;65038.0;;Non
88;2025-04-23;Mukendi10;Jean106;urgence;83544.0;;Non
704;2025-04-23;Mukendi11;Jean116;solidarite;1088.0;;Non
47;2025-04-22;Mukendi53;Jean53;solidarite;95058.0;;Non
175;2025-04-22;Mukendi64;Jean64;ordinaire;4390.0;;Non
56;2025-04-22;Mukendi93;Jean93;solidarite;6229.0;;Non
517;2025-04-22;Mukendi13;Jean137;ordinaire;88044.0;;Non
976;2025-04-22;Mukendi14;Jean147;urgence;95866.0;;Non
790;2025-04-21;Mukendi19;Jean19;ordinaire;3857.0;;Non
990;2025-04-21;Mukendi77;Jean77;urgence;67628.0;;Non
799;2025-04-21;Mukendi98;Jean98;solidarite;18987.0;;Non
245;2025-04-21;Mukendi14;Jean143;urgence;43992.0;;Non
1163;2025-04-20;Mukendi89;Jean89;solidarite;46544.0;;Non
376;2025-04-19;Mukendi0;Jean0;solidarite;81584.0;;Non
3;2025-04-19;Mukendi78;Jean78;ordinaire;32385.0;;Non
765;2025-04-18;Mukendi1;Jean1;ordinaire;54744.0;;Non
495;2025-04-18;Mukendi22;Jean22;urgence;86498.0;;Non
20;2025-04-18;Mukendi27;Jean27;ordinaire;33591.0;;Non
641;2025-04-17;Mukendi2;Jean2;solidarite;13924.0;;Non
308;2025-04-17;Mukendi97;Jean97;urgence;70806.0;;Non
1160;2025-04-17;Mukendi10;Jean101;urgence;54143.0;;Non
82;2025-04-17;Mukendi11;Jean113;urgence;58954.0;;Non
1178;2025-04-16;Mukendi46;Jean46;urgence;98800.0;;Non
569;2025-04-16;Mukendi58;Jean58;urgence;50786.0;;Non
219;2025-04-16;Mukendi97;Jean97;urgence;82226.0;;Non
655;2025-04-15;Mukendi7;Jean7;urgence;97650.0;;Non
999;2025-04-15;Mukendi48;Jean48;solidarite;16826.0;;Non
353;2025-04-15;Mukendi93;Jean93;urgence;89652.0;;Non
620;2025-04-15;Mukendi12;Jean126;urgence;78831.0;;Non
80;2025-04-14;Mukendi0;Jean0;solidarite;40829.0;;Non
1195;2025-04-14;Mukendi47;Jean47;solidarite;66374.0;;Non
1142;2025-04-14;Mukendi70;Jean70;solidarite;90208.0;;Non
372;2025-04-14;Mukendi77;Jean77;ordinaire;16970.0;;Non
756;2025-04-14;Mukendi10;Jean107;solidarite;30427.0;;Non
1191;2025-04-13;Mukendi2;Jean2;urgence;2549.0;;Non
141;2025-04-13;Mukendi4;Jean4;solidarite;13196.0;;Non
100;2025-04-13;Mukendi20;Jean20;ordinaire;19136.0;;Non
1151;2025-04-12;Mukendi22;Jean22;solidarite;9399.0;;Non
889;2025-04-12;Mukendi31;Jean31;ordinaire;90282.0;;Non
427;2025-04-12;Mukendi41;Jean41;urgence;43291.0;;Non
568;2025-04-11;Mukendi10;Jean106;ordinaire;39691.0;;Non
331;2025-04-11;Mukendi11;Jean115;urgence;75928.0;;Non
664;2025-04-10;Mukendi34;Jean34;ordinaire;42049.0;;Non
480;2025-04-10;Mukendi71;Jean71;solidarite;74149.0;;Non
774;2025-04-10;Mukendi11;Jean111;ordinaire;87827.0;;Non
165;2025-04-10;Mukendi12;Jean120;ordinaire;39175.0;;Non
551;2025-04-10;Mukendi13;Jean137;ordinaire;63065.0;;Non
887;2025-04-09;Mukendi12;Jean12;urgence;48235.0;;Non
162;2025-04-09;Mukendi25;Jean25;urgence;28235.0;;Non
897;2025-04-09;Mukendi44;Jean44;ordinaire;79792.0;;Non
722;2025-04-09;Mukendi10;Jean109;ordinaire;42222.0;;Non
479;2025-04-08;Mukendi67;Jean67;solidarite;80963.0;;Non
514;2025-04-08;Mukendi75;Jean75;urgence;49174.0;;Non
63;2025-04-08;Mukendi11;Jean117;solidarite;46830.0;;Non
118;2025-04-07;Mukendi10;Jean10;ordinaire;99858.0;;Non
559;2025-04-07;Mukendi85;Jean85;ordinaire;40739.0;;Non
62;2025-04-07;Mukendi97;Jean97;solidarite;6075.0;;Non
448;2025-04-07;Mukendi10;Jean100;solidarite;67249.0;;Non
539;2025-04-07;Mukendi10;Jean107;ordinaire;81599.0;;Non
938;2025-04-06;Mukendi87;Jean87;solidarite;65248.0;;Non
119;2025-04-05;Mukendi5;Jean5;ordinaire;82439.0;;Non
257;2025-04-05;Mukendi5;Jean5;solidarite;7629.0;;Non
764;2025-04-05;Mukendi50;Jean50;urgence;97005.0;;Non
89;2025-04-05;Mukendi98;Jean98;solidarite;65799.0;;Non
1066;2025-04-05;Mukendi12;Jean121;urgence;21489.0;;Non
416;2025-04-04;Mukendi44;Jean44;urgence;48381.0;;Non
145;2025-04-04;Mukendi69;Jean69;solidarite;41189.0;;Non
411;2025-04-04;Mukendi73;Jean73;solidarite;91961.0;;Non
1099;2025-04-03;Mukendi10;Jean10;solidarite;29681.0;;Non
732;2025-04-02;Mukendi17;Jean17;solidarite;2807.0;;Non
471;2025-04-02;Mukendi97;Jean97;urgence;20369.0;;Non
387;2025-04-02;Mukendi11;Jean117;solidarite;5847.0;;Non
1136;2025-04-01;Mukendi13;Jean139;solidarite;54562.0;;Non
11;2025-04-01;Mukendi14;Jean141;urgence;31161.0;;Non
472;2025-04-01;Mukendi14;Jean146;ordinaire;92818.0;;Non
705;2025-03-28;Mukendi33;Jean33;solidarite;86196.0;;Non
754;2025-03-28;Mukendi93;Jean93;ordinaire;51197.0;;Non
890;2025-03-28;Mukendi12;Jean125;solidarite;78862.0;;Non
500;2025-03-28;Mukendi13;Jean139;solidarite;69723.0;;Non
351;2025-03-27;Mukendi96;Jean96;ordinaire;21218.0;;Non
259;2025-03-26;Mukendi55;Jean55;solidarite;31539.0;;Non
598;2025-03-26;Mukendi84;Jean84;urgence;51311.0;;Non
321;2025-03-25;Mukendi50;Jean50;urgence;23740.0;;Non
305;2025-03-25;Mukendi52;Jean52;ordinaire;40507.0;;Non
720;2025-03-25;Mukendi55;Jean55;ordinaire;12362.0;;Non
676;2025-03-25;Mukendi57;Jean57;solidarite;71465.0;;Non
1181;2025-03-25;Mukendi63;Jean63;solidarite;82080.0;;Non
530;2025-03-25;Mukendi73;Jean73;ordinaire;54591.0;;Non
689;2025-03-25;Mukendi13;Jean131;ordinaire;90037.0;;Non
424;2025-03-25;Mukendi14;Jean141;urgence;84859.0;;Non
1185;2025-03-25;Mukendi14;Jean147;solidarite;37009.0;;Non
51;2025-03-24;Mukendi33;Jean33;solidarite;84507.0;;Non
412;2025-03-23;Mukendi34;Jean34;solidarite;10706.0;;Non
769;2025-03-23;Mukendi10;Jean107;ordinaire;65491.0;;Non
5;2025-03-22;Mukendi17;Jean17;ordinaire;70822.0;;Non
1074;2025-03-22;Mukendi64;Jean64;ordinaire;26470.0;;Non
545;2025-03-22;Mukendi82;Jean82;solidarite;32051.0;;Non
1084;2025-03-22;Mukendi11;Jean111;solidarite;37264.0;;Non
1078;2025-03-22;Mukendi12;Jean124;solidarite;44365.0;;Non
286;2025-03-22;Mukendi14;Jean147;ordinaire;67507.0;;Non
152;2025-03-21;Mukendi14;Jean141;urgence;39290.0;;Non
1116;2025-03-21;Mukendi14;Jean146;ordinaire;78640.0;;Non
841;2025-03-20;Mukendi7;Jean7;urgence;57534.0;;Non
928;2025-03-20;Mukendi40;Jean40;ordinaire;65169.0;;Non
78;2025-03-20;Mukendi97;Jean97;urgence;89777.0;;Non
461;2025-03-20;Mukendi12;Jean121;solidarite;69069.0;;Non
1127;2025-03-20;Mukendi12;Jean129;solidarite;90701.0;;Non
971;2025-03-20;Mukendi14;Jean145;solidarite;89918.0;;Non
67;2025-03-19;Mukendi7;Jean7;solidarite;16118.0;;Non
792;2025-03-19;Mukendi10;Jean10;ordinaire;61423.0;;Non
1081;2025-03-19;Mukendi78;Jean78;urgence;91892.0;;Non
811;2025-03-19;Mukendi90;Jean90;urgence;75403.0;;Non
596;2025-03-19;Mukendi10;Jean101;solidarite;11084.0;;Non
927;2025-03-19;Mukendi11;Jean115;ordinaire;36851.0;;Non
260;2025-03-18;Mukendi0;Jean0;ordinaire;37342.0;;Non
163;2025-03-18;Mukendi20;Jean20;ordinaire;21585.0;;Non
395;2025-03-18;Mukendi20;Jean20;urgence;57440.0;;Non
668;2025-03-18;Mukendi13;Jean137;urgence;91889.0;;Non
205;2025-03-17;Mukendi38;Jean38;ordinaire;65923.0;;Non
1039;2025-03-17;Mukendi81;Jean81;ordinaire;69864.0;;Non
406;2025-03-17;Mukendi11;Jean113;urgence;11077.0;;Non
713;2025-03-16;Mukendi30;Jean30;urgence;56353.0;;Non
177;2025-03-16;Mukendi68;Jean68;ordinaire;76529.0;;Non
1176;2025-03-16;Mukendi87;Jean87;urgence;10965.0;;Non
667;2025-03-16;Mukendi14;Jean147;solidarite;51293.0;;Non
324;2025-03-15;Mukendi82;Jean82;solidarite;83210.0;;Non
1189;2025-03-15;Mukendi88;Jean88;urgence;52605.0;;Non
703;2025-03-15;Mukendi11;Jean117;ordinaire;3134.0;;Non
199;2025-03-15;Mukendi14;Jean148;solidarite;87499.0;;Non
24;2025-03-14;Mukendi3;Jean3;ordinaire;13224.0;;Non
492;2025-03-14;Mukendi35;Jean35;urgence;1679.0;;Non
473;2025-03-14;Mukendi11;Jean112;solidarite;42116.0;;Non
833;2025-03-14;Mukendi11;Jean112;solidarite;97021.0;;Non
207;2025-03-14;Mukendi11;Jean116;urgence;3011.0;;Non
617;2025-03-14;Mukendi12;Jean126;ordinaire;20127.0;;Non
729;2025-03-13;Mukendi3;Jean3;solidarite;48329.0;;Non
838;2025-03-13;Mukendi26;Jean26;solidarite;10725.0;;Non
512;2025-03-13;Mukendi30;Jean30;solidarite;62000.0;;Non
553;2025-03-13;Mukendi10;Jean106;urgence;74044.0;;Non
750;2025-03-12;Mukendi14;Jean14;urgence;66484.0;;Non
1111;2025-03-12;Mukendi54;Jean54;ordinaire;20692.0;;Non
794;2025-03-12;Mukendi97;Jean97;solidarite;90550.0;;Non
745;2025-03-12;Mukendi13;Jean132;solidarite;95472.0;;Non
1143;2025-03-12;Mukendi14;Jean141;solidarite;74080.0;;Non
439;2025-03-11;Mukendi52;Jean52;urgence;45589.0;;Non
687;2025-03-11;Mukendi71;Jean71;urgence;79231.0;;Non
815;2025-03-11;Mukendi84;Jean84;ordinaire;81495.0;;Non
914;2025-03-10;Mukendi43;Jean43;urgence;87194.0;;Non
320;2025-03-09;Mukendi37;Jean37;ordinaire;31968.0;;Non
21;2025-03-09;Mukendi11;Jean114;solidarite;19373.0;;Non
1134;2025-03-09;Mukendi14;Jean147;solidarite;13807.0;;Non
216;2025-03-08;Mukendi91;Jean91;solidarite;50131.0;;Non
1073;2025-03-08;Mukendi13;Jean131;ordinaire;19671.0;;Non
787;2025-03-07;Mukendi3;Jean3;ordinaire;9083.0;;Non
235;2025-03-07;Mukendi83;Jean83;solidarite;98973.0;;Non
458;2025-03-07;Mukendi86;Jean86;solidarite;74116.0;;Non
671;2025-03-07;Mukendi91;Jean91;solidarite;2256.0;;Non
885;2025-03-07;Mukendi13;Jean134;ordinaire;75537.0;;Non
862;2025-03-06;Mukendi37;Jean37;solidarite;16765.0;;Non
669;2025-03-06;Mukendi42;Jean42;solidarite;65178.0;;Non
1032;2025-03-06;Mukendi45;Jean45;ordinaire;90477.0;;Non
1034;2025-03-06;Mukendi71;Jean71;solidarite;73954.0;;Non
869;2025-03-05;Mukendi10;Jean107;solidarite;15748.0;;Non
307;2025-03-05;Mukendi12;Jean127;solidarite;98912.0;;Non
1069;2025-03-04;Mukendi2;Jean2;urgence;73551.0;;Non
786;2025-03-04;Mukendi24;Jean24;ordinaire;61560.0;;Non
968;2025-03-04;Mukendi12;Jean122;urgence;56278.0;;Non
488;2025-03-04;Mukendi14;Jean143;solidarite;92248.0;;Non
782;2025-03-03;Mukendi10;Jean10;solidarite;29183.0;;Non
271;2025-03-03;Mukendi20;Jean20;urgence;43219.0;;Non
883;2025-03-03;Mukendi95;Jean95;urgence;8367.0;;Non
957;2025-03-03;Mukendi14;Jean146;solidarite;88690.0;;Non
496;2025-03-02;Mukendi9;Jean9;solidarite;23946.0;;Non
1117;2025-03-02;Mukendi13;Jean131;urgence;6136.0;;Non
1055;2025-03-01;Mukendi18;Jean18;urgence;98896.0;;Non
803;2025-03-01;Mukendi82;Jean82;solidarite;51905.0;;Non
275;2025-02-28;Mukendi11;Jean110;urgence;13999.0;;Non
986;2025-02-28;Mukendi11;Jean113;solidarite;76108.0;;Non
155;2025-02-27;Mukendi13;Jean13;solidarite;34092.0;;Non
251;2025-02-27;Mukendi39;Jean39;urgence;55379.0;;Non
366;2025-02-27;Mukendi57;Jean57;solidarite;4694.0;;Non
960;2025-02-27;Mukendi67;Jean67;ordinaire;61853.0;;Non
836;2025-02-26;Mukendi57;Jean57;solidarite;22319.0;;Non
240;2025-02-26;Mukendi10;Jean101;solidarite;74048.0;;Non
989;2025-02-26;Mukendi14;Jean142;ordinaire;72971.0;;Non
1000;2025-02-25;Mukendi48;Jean48;solidarite;94950.0;;Non
682;2025-02-25;Mukendi89;Jean89;solidarite;12401.0;;Non
982;2025-02-25;Mukendi12;Jean120;ordinaire;65990.0;;Non
361;2025-02-25;Mukendi13;Jean132;solidarite;17341.0;;Non
714;2025-02-24;Mukendi18;Jean18;solidarite;31008.0;;Non
1088;2025-02-24;Mukendi67;Jean67;urgence;97147.0;;Non
576;2025-02-23;Mukendi35;Jean35;ordinaire;83667.0;;Non
709;2025-02-23;Mukendi59;Jean59;urgence;57260.0;;Non
33;2025-02-22;Mukendi47;Jean47;urgence;9981.0;;Non
73;2025-02-22;Mukendi50;Jean50;solidarite;48739.0;;Non
166;2025-02-22;Mukendi72;Jean72;solidarite;93141.0;;Non
663;2025-02-22;Mukendi76;Jean76;urgence;81541.0;;Non
948;2025-02-22;Mukendi77;Jean77;urgence;56164.0;;Non
328;2025-02-21;Mukendi14;Jean14;solidarite;49331.0;;Non
587;2025-02-21;Mukendi57;Jean57;urgence;40318.0;;Non
218;2025-02-20;Mukendi46;Jean46;ordinaire;23280.0;;Non
173;2025-02-20;Mukendi13;Jean138;solidarite;65722.0;;Non
156;2025-02-19;Mukendi16;Jean16;solidarite;53521.0;;Non
122;2025-02-19;Mukendi29;Jean29;solidarite;22465.0;;Non
657;2025-02-19;Mukendi52;Jean52;urgence;37483.0;;Non
124;2025-02-19;Mukendi10;Jean101;ordinaire;94718.0;;Non
674;2025-02-19;Mukendi11;Jean113;ordinaire;65054.0;;Non
555;2025-02-18;Mukendi20;Jean20;solidarite;59954.0;;Non
338;2025-02-18;Mukendi85;Jean85;solidarite;9639.0;;Non
1137;2025-02-17;Mukendi1;Jean1;urgence;76757.0;;Non
13;2025-02-17;Mukendi17;Jean17;solidarite;5117.0;;Non
333;2025-02-17;Mukendi26;Jean26;urgence;46015.0;;Non
206;2025-02-17;Mukendi84;Jean84;solidarite;14154.0;;Non
1106;2025-02-17;Mukendi93;Jean93;urgence;78028.0;;Non
127;2025-02-17;Mukendi10;Jean109;solidarite;87706.0;;Non
728;2025-02-17;Mukendi12;Jean127;urgence;84634.0;;Non
951;2025-02-16;Mukendi30;Jean30;ordinaire;38054.0;;Non
849;2025-02-16;Mukendi43;Jean43;solidarite;84648.0;;Non
903;2025-02-16;Mukendi72;Jean72;urgence;40121.0;;Non
987;2025-02-16;Mukendi12;Jean127;solidarite;59598.0;;Non
265;2025-02-16;Mukendi13;Jean134;urgence;15896.0;;Non
919;2025-02-16;Mukendi14;Jean149;solidarite;39541.0;;Non
422;2025-02-15;Mukendi32;Jean32;urgence;42553.0;;Non
87;2025-02-15;Mukendi62;Jean62;urgence;63277.0;;Non
238;2025-02-15;Mukendi75;Jean75;solidarite;98853.0;;Non
985;2025-02-15;Mukendi96;Jean96;ordinaire;53858.0;;Non
171;2025-02-15;Mukendi14;Jean145;solidarite;38828.0;;Non
973;2025-02-14;Mukendi33;Jean33;solidarite;64318.0;;Non
101;2025-02-14;Mukendi39;Jean39;ordinaire;93591.0;;Non
740;2025-02-14;Mukendi61;Jean61;ordinaire;8589.0;;Non
451;2025-02-14;Mukendi73;Jean73;ordinaire;71345.0;;Non
283;2025-02-14;Mukendi14;Jean143;urgence;44207.0;;Non
506;2025-02-13;Mukendi10;Jean109;solidarite;68538.0;;Non
1094;2025-02-13;Mukendi11;Jean118;urgence;66683.0;;Non
309;2025-02-13;Mukendi14;Jean143;solidarite;88562.0;;Non
301;2025-02-12;Mukendi55;Jean55;urgence;99951.0;;Non
2;2025-02-12;Mukendi82;Jean82;ordinaire;65042.0;;Non
585;2025-02-12;Mukendi90;Jean90;solidarite;36038.0;;Non
365;2025-02-12;Mukendi95;Jean95;solidarite;31903.0;;Non
611;2025-02-12;Mukendi10;Jean104;ordinaire;14538.0;;Non
600;2025-02-11;Mukendi25;Jean25;ordinaire;58290.0;;Non
396;2025-02-11;Mukendi75;Jean75;ordinaire;43101.0;;Non
441;2025-02-11;Mukendi94;Jean94;urgence;68499.0;;Non
842;2025-02-11;Mukendi11;Jean111;ordinaire;21591.0;;Non
183;2025-02-11;Mukendi14;Jean140;solidarite;5809.0;;Non
1063;2025-02-10;Mukendi18;Jean18;urgence;47884.0;;Non
348;2025-02-10;Mukendi57;Jean57;ordinaire;19030.0;;Non
234;2025-02-10;Mukendi93;Jean93;ordinaire;96991.0;;Non
605;2025-02-09;Mukendi63;Jean63;ordinaire;94468.0;;Non
196;2025-02-09;Mukendi13;Jean130;ordinaire;98818.0;;Non
678;2025-02-09;Mukendi13;Jean130;urgence;15838.0;;Non
798;2025-02-09;Mukendi14;Jean140;ordinaire;63787.0;;Non
138;2025-02-08;Mukendi2;Jean2;ordinaire;68715.0;;Non
191;2025-02-08;Mukendi3;Jean3;solidarite;73384.0;;Non
727;2025-02-08;Mukendi61;Jean61;solidarite;65865.0;;Non
248;2025-02-08;Mukendi77;Jean77;ordinaire;65569.0;;Non
314;2025-02-08;Mukendi92;Jean92;solidarite;12551.0;;Non
403;2025-02-08;Mukendi11;Jean112;ordinaire;5561.0;;Non
806;2025-02-08;Mukendi14;Jean149;ordinaire;31508.0;;Non
1053;2025-02-07;Mukendi54;Jean54;solidarite;90837.0;;Non
1147;2025-02-07;Mukendi11;Jean114;ordinaire;92660.0;;Non
609;2025-02-06;Mukendi69;Jean69;ordinaire;14399.0;;Non
1086;2025-02-06;Mukendi78;Jean78;urgence;64828.0;;Non
1139;2025-02-05;Mukendi80;Jean80;solidarite;54588.0;;Non
956;2025-02-04;Mukendi0;Jean0;urgence;2671.0;;Non
45;2025-02-04;Mukendi26;Jean26;solidarite;18601.0;;Non
645;2025-02-04;Mukendi26;Jean26;solidarite;39722.0;;Non
1050;2025-02-04;Mukendi49;Jean49;urgence;42984.0;;Non
962;2025-02-04;Mukendi80;Jean80;urgence;56836.0;;Non
637;2025-02-04;Mukendi13;Jean137;urgence;78833.0;;Non
870;2025-02-04;Mukendi14;Jean145;urgence;78061.0;;Non
1161;2025-02-03;Mukendi3;Jean3;urgence;97590.0;;Non
1129;2025-02-03;Mukendi9;Jean9;urgence;70655.0;;Non
607;2025-02-03;Mukendi99;Jean99;solidarite;42507.0;;Non
40;2025-02-03;Mukendi11;Jean117;urgence;82416.0;;Non
280;2025-02-03;Mukendi12;Jean121;ordinaire;9799.0;;Non
419;2025-02-03;Mukendi14;Jean141;urgence;18009.0;;Non
169;2025-02-02;Mukendi38;Jean38;ordinaire;35816.0;;Non
538;2025-02-02;Mukendi70;Jean70;urgence;25704.0;;Non
297;2025-02-02;Mukendi83;Jean83;urgence;75395.0;;Non
519;2025-02-02;Mukendi92;Jean92;urgence;11237.0;;Non
306;2025-02-01;Mukendi65;Jean65;solidarite;38938.0;;Non
39;2025-02-01;Mukendi76;Jean76;solidarite;60929.0;;Non
1018;2025-02-01;Mukendi10;Jean108;urgence;2673.0;;Non
369;2025-02-01;Mukendi11;Jean114;ordinaire;81654.0;;Non
969;2025-01-28;Mukendi33;Jean33;urgence;92248.0;;Non
390;2025-01-28;Mukendi48;Jean48;solidarite;38501.0;;Non
670;2025-01-28;Mukendi80;Jean80;urgence;60113.0;;Non
972;2025-01-28;Mukendi97;Jean97;urgence;48002.0;;Non
425;2025-01-27;Mukendi33;Jean33;urgence;57704.0;;Non
227;2025-01-27;Mukendi75;Jean75;solidarite;92655.0;;Non
991;2025-01-27;Mukendi11;Jean116;solidarite;45676.0;;Non
649;2025-01-26;Mukendi81;Jean81;solidarite;9804.0;;Non
804;2025-01-26;Mukendi81;Jean81;ordinaire;79265.0;;Non
337;2025-01-26;Mukendi86;Jean86;urgence;89984.0;;Non
726;2025-01-26;Mukendi10;Jean100;urgence;39737.0;;Non
679;2025-01-25;Mukendi13;Jean139;urgence;49085.0;;Non
503;2025-01-24;Mukendi65;Jean65;ordinaire;95188.0;;Non
1027;2025-01-24;Mukendi80;Jean80;ordinaire;73368.0;;Non
1062;2025-01-23;Mukendi16;Jean16;urgence;98773.0;;Non
944;2025-01-23;Mukendi27;Jean27;ordinaire;86664.0;;Non
150;2025-01-23;Mukendi92;Jean92;solidarite;24519.0;;Non
298;2025-01-22;Mukendi39;Jean39;urgence;21632.0;;Non
1100;2025-01-22;Mukendi67;Jean67;ordinaire;49422.0;;Non
511;2025-01-22;Mukendi92;Jean92;ordinaire;91802.0;;Non
1051;2025-01-21;Mukendi42;Jean42;urgence;71513.0;;Non
1;2025-01-20;Mukendi41;Jean41;urgence;71697.0;;Non
233;2025-01-19;Mukendi10;Jean10;solidarite;41492.0;;Non
940;2025-01-19;Mukendi33;Jean33;urgence;28681.0;;Non
731;2025-01-19;Mukendi44;Jean44;ordinaire;62736.0;;Non
29;2025-01-19;Mukendi48;Jean48;ordinaire;39890.0;;Non
930;2025-01-18;Mukendi12;Jean122;ordinaire;51242.0;;Non
860;2025-01-17;Mukendi20;Jean20;urgence;52747.0;;Non
901;2025-01-17;Mukendi10;Jean101;ordinaire;77609.0;;Non
1188;2025-01-17;Mukendi10;Jean108;urgence;63694.0;;Non
1003;2025-01-17;Mukendi12;Jean129;solidarite;18647.0;;Non
753;2025-01-16;Mukendi11;Jean11;ordinaire;2610.0;;Non
644;2025-01-16;Mukendi12;Jean128;solidarite;20758.0;;Non
540;2025-01-15;Mukendi17;Jean17;urgence;14224.0;;Non
886;2025-01-15;Mukendi51;Jean51;ordinaire;8553.0;;Non
332;2025-01-15;Mukendi12;Jean121;ordinaire;66715.0;;Non
575;2025-01-14;Mukendi19;Jean19;ordinaire;88584.0;;Non
352;2025-01-14;Mukendi42;Jean42;solidarite;95526.0;;Non
863;2025-01-14;Mukendi54;Jean54;ordinaire;26260.0;;Non
1033;2025-01-14;Mukendi13;Jean131;solidarite;16643.0;;Non
541;2025-01-13;Mukendi12;Jean12;urgence;33077.0;;Non
621;2025-01-13;Mukendi27;Jean27;solidarite;18758.0;;Non
832;2025-01-13;Mukendi27;Jean27;ordinaire;95426.0;;Non
108;2025-01-13;Mukendi69;Jean69;solidarite;58125.0;;Non
784;2025-01-13;Mukendi76;Jean76;ordinaire;35100.0;;Non
379;2025-01-13;Mukendi12;Jean129;urgence;67535.0;;Non
1022;2025-01-12;Mukendi75;Jean75;urgence;27738.0;;Non
548;2025-01-12;Mukendi10;Jean109;solidarite;73856.0;;Non
846;2025-01-12;Mukendi14;Jean140;ordinaire;65349.0;;Non
931;2025-01-11;Mukendi51;Jean51;solidarite;96768.0;;Non
766;2025-01-11;Mukendi88;Jean88;urgence;84354.0;;Non
215;2025-01-10;Mukendi7;Jean7;solidarite;7028.0;;Non
55;2025-01-10;Mukendi37;Jean37;ordinaire;57333.0;;Non
443;2025-01-10;Mukendi63;Jean63;ordinaire;19465.0;;Non
935;2025-01-10;Mukendi78;Jean78;ordinaire;22891.0;;Non
367;2025-01-10;Mukendi85;Jean85;ordinaire;20142.0;;Non
1049;2025-01-10;Mukendi13;Jean130;solidarite;59400.0;;Non
449;2025-01-10;Mukendi14;Jean149;ordinaire;47254.0;;Non
675;2025-01-09;Mukendi7;Jean7;solidarite;29905.0;;Non
510;2025-01-09;Mukendi14;Jean149;urgence;95749.0;;Non
12;2025-01-08;Mukendi18;Jean18;urgence;93778.0;;Non
813;2025-01-08;Mukendi12;Jean125;ordinaire;5975.0;;Non
848;2025-01-07;Mukendi12;Jean122;ordinaire;27171.0;;Non
187;2025-01-07;Mukendi12;Jean127;solidarite;82973.0;;Non
758;2025-01-06;Mukendi30;Jean30;urgence;66803.0;;Non
263;2025-01-06;Mukendi60;Jean60;solidarite;78182.0;;Non
893;2025-01-06;Mukendi72;Jean72;solidarite;4597.0;;Non
292;2025-01-06;Mukendi79;Jean79;solidarite;45541.0;;Non
1158;2025-01-06;Mukendi92;Jean92;urgence;32359.0;;Non
594;2025-01-06;Mukendi13;Jean139;urgence;74860.0;;Non
825;2025-01-06;Mukendi14;Jean146;urgence;52327.0;;Non
873;2025-01-06;Mukendi14;Jean146;solidarite;80817.0;;Non
816;2025-01-05;Mukendi45;Jean45;ordinaire;43413.0;;Non
1115;2025-01-05;Mukendi10;Jean105;ordinaire;3942.0;;Non
490;2025-01-04;Mukendi57;Jean57;ordinaire;84616.0;;Non
1044;2025-01-04;Mukendi14;Jean143;urgence;99583.0;;Non
294;2025-01-03;Mukendi36;Jean36;urgence;98120.0;;Non
432;2025-01-03;Mukendi86;Jean86;ordinaire;74874.0;;Non
400;2025-01-03;Mukendi11;Jean111;urgence;36986.0;;Non
